CustomerID,Age,Gender,City,Postcode,IncomeBand,CreditScore,PolicyStatus,Beneficiary
CUST01466,35,Male,Leeds,G57 7IS,£40–60k,697,Active,Spouse
CUST01467,18,Male,London,EH69 6WD,>£60k,674,Active,Spouse
CUST01468,32,Male,Liverpool,CF55 8VH,£15–25k,755,Active,Spouse
CUST01469,47,Female,Glasgow,B47 8WL,£25–40k,746,Active,Spouse
CUST01470,62,Female,Glasgow,SW83 1XV,<£15k,669,Active,Spouse
CUST01471,46,Female,London,LS33 9MJ,£15–25k,635,Active,Spouse
CUST01472,50,Male,Liverpool,M69 4OM,<£15k,730,Active,Spouse
CUST01473,49,Male,London,BS33 5CY,£15–25k,669,Active,Spouse
CUST01474,71,Male,Leeds,G27 3OU,£25–40k,700,Active,Spouse
CUST01475,89,Female,Liverpool,BS5 5CY,<£15k,635,Active,Spouse
CUST01476,54,Female,Edinburgh,EH95 7KW,£40–60k,757,Active,Spouse
CUST01477,29,Female,Bristol,M21 5QC,£25–40k,684,Active,Spouse
CUST01478,24,Female,Liverpool,BS78 9XK,£25–40k,772,Active,Spouse
CUST01479,43,Female,Edinburgh,SW98 1UU,£40–60k,649,Active,Spouse
CUST01480,59,Male,Birmingham,EH83 3AM,£25–40k,699,Active,Spouse
CUST01481,57,Male,Leeds,G41 2DF,>£60k,725,Active,Spouse
CUST01482,30,Male,Leeds,CF92 3TV,£25–40k,667,Active,Spouse
CUST01483,32,Male,Bristol,L58 8XE,£15–25k,631,Active,Spouse
CUST01484,20,Male,Glasgow,B88 6ZJ,£40–60k,821,Active,Spouse
CUST01485,49,Male,Leeds,M54 6FM,£40–60k,725,Active,Spouse
CUST01486,61,Male,Bristol,BT29 1AR,<£15k,667,Active,Spouse
CUST01487,24,Female,Belfast,LS12 8GI,£25–40k,743,Active,Spouse
CUST01488,27,Female,Birmingham,SW52 7TI,£15–25k,741,Active,Spouse
CUST01489,22,Female,Birmingham,M48 3SD,<£15k,624,Active,Spouse
CUST01490,35,Female,London,CF56 8VP,£40–60k,739,Active,Spouse
CUST01491,69,Female,Manchester,LS92 4GZ,£15–25k,724,Active,Spouse
CUST01492,35,Female,Glasgow,G96 8ME,£40–60k,754,Active,Spouse
CUST01493,22,Male,Bristol,LS77 4JX,£40–60k,644,Active,Spouse
CUST01494,46,Female,Leeds,BS24 7ZE,>£60k,745,Active,Spouse
CUST01495,41,Female,London,G34 4TO,£40–60k,681,Active,Spouse
CUST01496,41,Male,Leeds,L75 8CA,£25–40k,764,Active,Spouse
CUST01497,33,Female,Edinburgh,B42 7VG,<£15k,641,Active,Spouse
CUST01498,40,Female,Bristol,BS95 5CD,<£15k,774,Active,Spouse
CUST01499,35,Female,Cardiff,SW7 6HP,£40–60k,684,Active,Spouse
CUST01500,22,Female,Liverpool,BT86 1AI,£15–25k,686,Active,Spouse
CUST01501,48,Female,Cardiff,BT49 5MV,<£15k,628,Active,Spouse
CUST01502,61,Male,Liverpool,B72 1SF,>£60k,712,Active,Spouse
CUST01503,37,Other,Glasgow,B65 8KO,£25–40k,713,Active,Spouse
CUST01504,52,Male,Birmingham,M41 9NE,<£15k,595,Active,Spouse
CUST01505,48,Other,Glasgow,M41 1EP,£15–25k,771,Active,Spouse
CUST01506,33,Male,Glasgow,L56 5IT,£15–25k,670,Active,Spouse
CUST01507,39,Male,Glasgow,CF41 7FK,>£60k,746,Active,Spouse
CUST01508,29,Male,Edinburgh,B72 8BG,£15–25k,725,Active,Spouse
CUST01509,40,Female,Birmingham,SW30 3BP,<£15k,800,Active,Spouse
CUST01510,40,Female,Glasgow,B91 8ND,£15–25k,567,Active,Spouse
CUST01511,54,Female,Edinburgh,SW57 6WR,£40–60k,722,Active,Spouse
CUST01512,47,Female,Edinburgh,EH64 2XE,£15–25k,769,Active,Spouse
CUST01513,20,Male,Manchester,L12 4JF,£15–25k,645,Active,Spouse
CUST01514,44,Male,Birmingham,CF35 4SA,£25–40k,706,Active,Spouse
CUST01515,42,Male,Cardiff,BT24 7CH,£40–60k,610,Active,Spouse
CUST01516,37,Male,Edinburgh,M43 1JV,£15–25k,795,Active,Spouse
CUST01517,28,Male,Manchester,BS48 2KE,>£60k,695,Active,Spouse
CUST01518,51,Male,London,M59 8OU,£25–40k,744,Active,Spouse
CUST01519,54,Male,Glasgow,BT85 1KB,£15–25k,666,Active,Spouse
CUST01520,31,Female,Belfast,EH42 3GB,<£15k,801,Active,Spouse
CUST01521,57,Female,Glasgow,L8 2RT,<£15k,701,Active,Spouse
CUST01522,65,Male,Bristol,M52 5FH,>£60k,609,Active,Spouse
CUST01523,25,Female,Bristol,M3 4FM,<£15k,569,Active,Spouse
CUST01524,46,Male,Bristol,G83 3DJ,£15–25k,708,Active,Spouse
CUST01525,23,Female,Edinburgh,BS95 5VT,£25–40k,748,Active,Spouse
CUST01526,18,Male,Birmingham,L86 2LQ,<£15k,718,Active,Spouse
CUST01527,53,Female,Leeds,EH58 7PI,<£15k,705,Active,Spouse
CUST01528,22,Female,Belfast,BT55 2YN,£25–40k,769,Active,Spouse
CUST01529,37,Female,Liverpool,BT24 7UN,£15–25k,668,Active,Spouse
CUST01530,34,Male,Manchester,SW66 6OV,£25–40k,738,Active,Spouse
CUST01531,36,Male,Leeds,B64 9UU,£25–40k,629,Active,Spouse
CUST01532,58,Female,Cardiff,M38 8NC,£15–25k,694,Active,Spouse
CUST01533,59,Female,Edinburgh,G20 3VJ,<£15k,698,Active,Spouse
CUST01534,33,Male,Leeds,CF55 5SB,<£15k,593,Active,Spouse
CUST01535,46,Male,Cardiff,M6 9DQ,<£15k,679,Active,Spouse
CUST01536,55,Female,Bristol,BS13 8VX,£25–40k,663,Active,Spouse
CUST01537,50,Male,Belfast,G46 5SC,£15–25k,696,Active,Spouse
CUST01538,32,Male,Cardiff,SW15 8FZ,>£60k,667,Active,Spouse
CUST01539,24,Female,Birmingham,BS6 2NW,<£15k,806,Active,Spouse
CUST01540,49,Female,Glasgow,L76 8YV,<£15k,615,Active,Spouse
CUST01541,70,Female,Edinburgh,BT34 6ZF,£25–40k,633,Active,Spouse
CUST01542,35,Male,Leeds,B11 5VD,<£15k,683,Active,Spouse
CUST01543,44,Male,Bristol,CF3 1MD,£40–60k,739,Active,Spouse
CUST01544,18,Female,London,B84 8OW,>£60k,698,Active,Spouse
CUST01545,40,Female,Bristol,BT93 8JT,£40–60k,707,Active,Spouse
CUST01546,39,Female,Belfast,L89 7ZJ,<£15k,669,Active,Spouse
CUST01547,42,Male,Manchester,B18 1GD,<£15k,798,Active,Spouse
CUST01548,37,Female,London,LS4 4PU,£40–60k,765,Active,Spouse
CUST01549,46,Female,Birmingham,LS56 9GC,£15–25k,702,Active,Spouse
CUST01550,47,Male,Glasgow,EH19 8NA,<£15k,725,Active,Spouse
CUST01551,38,Female,Manchester,B20 8PP,£25–40k,761,Active,Spouse
CUST01552,51,Male,London,EH75 4GJ,£25–40k,623,Active,Spouse
CUST01553,18,Female,Belfast,BS7 6AD,£40–60k,795,Active,Spouse
CUST01554,47,Female,Bristol,BS64 9JB,£40–60k,617,Active,Spouse
CUST01555,37,Male,Edinburgh,BS63 9SX,£25–40k,750,Active,Spouse
CUST01556,41,Female,Belfast,EH30 1QA,£25–40k,691,Active,Spouse
CUST01557,54,Male,Bristol,BT41 9CI,£25–40k,715,Active,Spouse
CUST01558,52,Male,Bristol,EH15 8TU,£15–25k,737,Active,Spouse
CUST01559,33,Male,Liverpool,EH90 7AF,£40–60k,660,Active,Spouse
CUST01560,32,Female,Glasgow,LS61 6OH,>£60k,663,Active,Spouse
CUST01561,42,Male,Cardiff,LS76 6TW,£40–60k,693,Active,Spouse
CUST01562,64,Female,Edinburgh,B38 7NV,£40–60k,712,Active,Spouse
CUST01563,42,Male,Liverpool,EH21 4JW,>£60k,850,Active,Spouse
CUST01564,29,Female,Manchester,EH17 3GF,£15–25k,678,Active,Spouse
CUST01565,70,Male,Belfast,EH13 7PJ,£40–60k,800,Active,Spouse
CUST01566,39,Female,Leeds,LS72 1AL,£40–60k,599,Active,Spouse
CUST01567,37,Female,Glasgow,L87 3FQ,<£15k,779,Active,Spouse
CUST01568,42,Female,London,M44 7DT,<£15k,738,Active,Spouse
CUST01569,44,Female,Leeds,M72 4PI,£25–40k,612,Active,Spouse
CUST01570,44,Female,Liverpool,L99 1YR,<£15k,746,Active,Spouse
CUST01571,35,Female,Glasgow,B89 9TV,>£60k,744,Active,Spouse
CUST01572,45,Female,Manchester,SW57 8YD,£40–60k,741,Active,Spouse
CUST01573,49,Male,Manchester,BT79 2RB,£25–40k,640,Active,Spouse
CUST01574,39,Male,Cardiff,M22 2GL,£25–40k,677,Active,Spouse
CUST01575,34,Female,Birmingham,G91 8YQ,<£15k,711,Active,Spouse
CUST01576,73,Female,Edinburgh,M20 6KE,£40–60k,761,Active,Spouse
CUST01577,62,Male,Manchester,LS57 7YY,£25–40k,656,Active,Spouse
CUST01578,62,Male,London,LS61 6JQ,<£15k,792,Active,Spouse
CUST01579,33,Male,Birmingham,M35 6WY,£25–40k,722,Active,Spouse
CUST01580,51,Male,Bristol,L81 4EY,£15–25k,683,Active,Spouse
CUST01581,46,Male,Cardiff,BS30 3ZN,<£15k,727,Active,Spouse
CUST01582,41,Female,Bristol,BS59 9ZV,>£60k,758,Active,Spouse
CUST01583,25,Female,Liverpool,SW57 3YA,>£60k,677,Active,Spouse
CUST01584,54,Female,Cardiff,M11 6KM,<£15k,805,Active,Spouse
CUST01585,60,Male,Birmingham,BS8 7YB,£25–40k,705,Active,Spouse
CUST01586,42,Male,Birmingham,BT8 9JN,>£60k,680,Active,Spouse
CUST01587,40,Female,Bristol,CF39 6LA,<£15k,593,Active,Spouse
CUST01588,70,Female,Glasgow,CF79 3WM,£25–40k,694,Active,Spouse
CUST01589,32,Female,Edinburgh,LS70 8WL,<£15k,722,Active,Spouse
CUST01590,33,Female,Bristol,LS39 2BR,£40–60k,751,Active,Spouse
CUST01591,33,Male,Liverpool,BS93 3QR,£25–40k,742,Active,Spouse
CUST01592,39,Female,Glasgow,LS12 9RJ,>£60k,713,Active,Spouse
CUST01593,56,Female,Cardiff,L97 3AA,£25–40k,666,Active,Spouse
CUST01594,56,Female,Cardiff,BT34 4YJ,£25–40k,595,Active,Spouse
CUST01595,66,Female,Bristol,CF15 1LI,<£15k,756,Active,Spouse
CUST01596,43,Male,Cardiff,L16 1YU,£15–25k,767,Active,Spouse
CUST01597,60,Male,Manchester,EH39 1OK,£40–60k,697,Active,Spouse
CUST01598,44,Other,Leeds,BT73 9TH,£40–60k,644,Active,Spouse
CUST01599,45,Male,Liverpool,G37 3WM,£25–40k,611,Active,Spouse
CUST01600,55,Male,Cardiff,LS14 6QS,>£60k,742,Active,Spouse
CUST01601,19,Female,Leeds,L59 2EW,£25–40k,780,Active,Spouse
CUST01602,35,Female,Bristol,BS11 2BN,<£15k,850,Active,Spouse
CUST01603,47,Male,Birmingham,EH28 8CL,£40–60k,780,Active,Spouse
CUST01604,30,Female,Cardiff,BS76 9QY,<£15k,679,Active,Spouse
CUST01605,36,Male,Bristol,G75 8UN,£40–60k,610,Active,Spouse
CUST01606,25,Male,Edinburgh,EH94 7FE,£25–40k,689,Active,Spouse
CUST01607,49,Female,Cardiff,B63 8EW,£40–60k,637,Active,Spouse
CUST01608,39,Female,Cardiff,CF16 4OP,>£60k,655,Active,Spouse
CUST01609,43,Male,London,B72 6DT,£25–40k,736,Active,Spouse
CUST01610,45,Male,Bristol,M16 6SJ,£25–40k,663,Active,Spouse
CUST01611,59,Female,London,CF20 2LJ,£25–40k,717,Active,Spouse
CUST01612,46,Male,Liverpool,G38 8AZ,<£15k,637,Active,Spouse
CUST01613,57,Male,Birmingham,B76 7BJ,£40–60k,723,Active,Spouse
CUST01614,51,Male,Glasgow,LS24 8AD,£25–40k,684,Active,Spouse
CUST01615,38,Male,Cardiff,L9 1NP,<£15k,803,Active,Spouse
CUST01616,38,Male,Belfast,G73 8KZ,£15–25k,627,Active,Spouse
CUST01617,47,Female,Bristol,EH93 3YE,<£15k,696,Active,Spouse
CUST01618,60,Male,Cardiff,EH98 8VO,<£15k,688,Active,Spouse
CUST01619,53,Female,Birmingham,L12 7MH,<£15k,784,Active,Spouse
CUST01620,50,Male,Bristol,L70 1VO,£25–40k,640,Active,Spouse
CUST01621,18,Female,Glasgow,M22 1SU,£40–60k,722,Active,Spouse
CUST01622,39,Male,Glasgow,CF83 2UR,£25–40k,712,Active,Spouse
CUST01623,44,Male,Manchester,LS80 9SY,£25–40k,626,Active,Spouse
CUST01624,42,Male,London,BT67 4YP,>£60k,637,Active,Spouse
CUST01625,37,Female,Cardiff,SW16 9FA,<£15k,751,Active,Spouse
CUST01626,45,Male,Glasgow,LS32 8CZ,£15–25k,730,Active,Spouse
CUST01627,46,Male,Cardiff,BT42 7SB,>£60k,680,Active,Spouse
CUST01628,48,Male,Edinburgh,SW44 7FN,£40–60k,602,Active,Spouse
CUST01629,55,Male,London,CF41 7IC,£25–40k,649,Active,Spouse
CUST01630,51,Female,Manchester,M70 3JE,£25–40k,678,Active,Spouse
CUST01631,26,Male,Birmingham,G99 2EJ,£15–25k,658,Active,Spouse
CUST01632,51,Female,Bristol,B8 6FA,£15–25k,825,Active,Spouse
CUST01633,43,Female,London,G50 2KE,£15–25k,816,Active,Spouse
CUST01634,20,Female,Bristol,L34 7DB,>£60k,549,Active,Spouse
CUST01635,40,Female,Leeds,LS97 4PQ,£25–40k,693,Active,Spouse
CUST01636,52,Female,Cardiff,BS15 5BK,>£60k,661,Active,Spouse
CUST01637,49,Female,Edinburgh,CF53 2PA,£25–40k,685,Active,Spouse
CUST01638,62,Male,Bristol,LS3 5RS,£15–25k,708,Active,Spouse
CUST01639,85,Male,Manchester,LS98 9UZ,>£60k,686,Active,Spouse
CUST01640,61,Male,Birmingham,G73 7OC,£25–40k,786,Active,Spouse
CUST01641,18,Female,Cardiff,LS19 6RF,<£15k,741,Active,Spouse
CUST01642,26,Female,Leeds,CF55 9OB,£25–40k,684,Active,Spouse
CUST01643,28,Male,London,EH80 5UF,>£60k,771,Active,Spouse
CUST01644,36,Female,London,SW62 5TI,<£15k,599,Active,Spouse
CUST01645,47,Male,Bristol,L81 4SQ,<£15k,781,Active,Spouse
CUST01646,28,Male,Glasgow,SW21 9SC,£40–60k,749,Active,Spouse
CUST01647,18,Male,Glasgow,M51 2EX,£15–25k,786,Active,Spouse
CUST01648,50,Male,Cardiff,G56 4TQ,£25–40k,628,Active,Spouse
CUST01649,55,Male,Liverpool,L82 5YW,£25–40k,667,Active,Spouse
CUST01650,31,Male,Edinburgh,G32 6KG,£40–60k,666,Active,Spouse
CUST01651,54,Male,Edinburgh,BT43 1WE,£25–40k,641,Active,Spouse
CUST01652,18,Male,London,BT61 1AV,£15–25k,668,Active,Spouse
CUST01653,63,Male,Birmingham,BS72 8YM,£25–40k,773,Active,Spouse
CUST01654,36,Male,Cardiff,M84 2RA,>£60k,664,Active,Spouse
CUST01655,35,Male,Edinburgh,M46 7TL,<£15k,658,Active,Spouse
CUST01656,35,Male,Bristol,B99 1DO,£25–40k,712,Active,Spouse
CUST01657,64,Female,Liverpool,LS57 1HX,£15–25k,641,Active,Spouse
CUST01658,32,Female,London,G88 6GC,£25–40k,719,Active,Spouse
CUST01659,55,Female,Belfast,G92 4HP,>£60k,609,Active,Spouse
CUST01660,22,Male,Liverpool,SW36 8WW,£15–25k,800,Active,Spouse
CUST01661,18,Female,Belfast,LS1 4UM,£15–25k,678,Active,Spouse
CUST01662,24,Female,Manchester,G73 9PF,£40–60k,608,Active,Spouse
CUST01663,21,Female,Cardiff,LS85 3CS,<£15k,764,Active,Spouse
CUST01664,45,Male,Birmingham,M17 5SH,£25–40k,765,Active,Spouse
CUST01665,42,Male,Cardiff,G25 1WV,<£15k,763,Active,Spouse
CUST01666,42,Male,Cardiff,BT33 9OA,£40–60k,526,Active,Spouse
CUST01667,52,Female,Bristol,SW42 7NI,£40–60k,694,Active,Spouse
CUST01668,41,Male,Manchester,CF60 8LQ,£25–40k,646,Active,Spouse
CUST01669,54,Female,London,LS7 5NR,£40–60k,634,Active,Spouse
CUST01670,54,Male,Edinburgh,L1 7GK,£15–25k,704,Active,Spouse
CUST01671,55,Female,Manchester,BT4 4WN,>£60k,709,Active,Spouse
CUST01672,62,Male,Manchester,LS26 3KJ,£15–25k,724,Active,Spouse
CUST01673,46,Female,Manchester,M4 8NZ,£40–60k,561,Active,Spouse
CUST01674,63,Female,London,BT81 6IH,£25–40k,605,Active,Spouse
CUST01675,25,Male,Manchester,EH31 6BK,<£15k,746,Active,Spouse
CUST01676,45,Female,Cardiff,LS10 8YD,£40–60k,607,Active,Spouse
CUST01677,35,Male,Edinburgh,BT16 2BB,£15–25k,769,Active,Spouse
CUST01678,47,Male,Bristol,L89 2ZE,<£15k,701,Active,Spouse
CUST01679,34,Female,London,EH8 5TU,£40–60k,748,Active,Spouse
CUST01680,43,Female,Bristol,M14 1RB,£25–40k,736,Active,Spouse
CUST01681,32,Male,Glasgow,BS52 2TY,£25–40k,826,Active,Spouse
CUST01682,65,Female,Bristol,LS77 1OM,£40–60k,707,Active,Spouse
CUST01683,50,Female,Edinburgh,BS80 2KU,>£60k,664,Active,Spouse
CUST01684,55,Male,London,EH67 6SG,£40–60k,570,Active,Spouse
CUST01685,69,Female,Manchester,M2 2SZ,£40–60k,737,Active,Spouse
CUST01686,30,Male,Leeds,BT17 9IL,<£15k,797,Active,Spouse
CUST01687,74,Male,Bristol,EH93 8FH,£40–60k,723,Active,Spouse
CUST01688,33,Male,Birmingham,SW8 3JS,£40–60k,702,Active,Spouse
CUST01689,53,Male,Bristol,CF84 6JS,>£60k,718,Active,Spouse
CUST01690,30,Female,Cardiff,B19 8JT,>£60k,731,Active,Spouse
CUST01691,62,Male,Liverpool,G48 1QS,£25–40k,626,Active,Spouse
CUST01692,28,Male,Birmingham,SW31 9RB,<£15k,662,Active,Spouse
CUST01693,41,Male,Bristol,L26 4UG,£25–40k,750,Active,Spouse
CUST01694,62,Female,Manchester,L25 8WW,£25–40k,649,Active,Spouse
CUST01695,47,Male,Edinburgh,BT89 6SS,£40–60k,765,Active,Spouse
CUST01696,77,Female,Liverpool,BT39 7KF,£25–40k,711,Active,Spouse
CUST01697,48,Male,Manchester,EH6 8HA,£25–40k,723,Active,Spouse
CUST01698,40,Male,Leeds,LS60 4HP,£25–40k,706,Active,Spouse
CUST01699,18,Male,Liverpool,BS27 7FA,£15–25k,664,Active,Spouse
CUST01700,52,Female,Liverpool,SW10 6AR,£15–25k,646,Active,Spouse
CUST01701,57,Male,Manchester,B38 8GU,<£15k,598,Active,Spouse
CUST01702,57,Female,Belfast,L6 1GG,£40–60k,749,Active,Spouse
CUST01703,78,Male,Glasgow,B29 5XF,£25–40k,678,Active,Spouse
CUST01704,45,Male,Liverpool,CF32 3GA,£15–25k,791,Active,Spouse
CUST01705,65,Female,Birmingham,G13 1VE,£15–25k,761,Active,Spouse
CUST01706,50,Female,Bristol,M44 4JO,£25–40k,790,Active,Spouse
CUST01707,84,Female,Leeds,L48 3QZ,>£60k,735,Active,Spouse
CUST01708,45,Female,Belfast,BS92 2DE,£25–40k,743,Active,Spouse
CUST01709,47,Female,Birmingham,LS25 9MW,£15–25k,683,Active,Spouse
CUST01710,58,Male,Liverpool,L77 7UH,>£60k,670,Active,Spouse
CUST01711,53,Female,London,BT76 4RJ,£40–60k,609,Active,Spouse
CUST01712,70,Male,Birmingham,L32 1UZ,£15–25k,653,Active,Spouse
CUST01713,24,Male,Glasgow,B66 8GX,<£15k,780,Active,Spouse
CUST01714,68,Female,Manchester,EH85 2FQ,£40–60k,719,Active,Spouse
CUST01715,43,Male,Bristol,CF48 8QO,£25–40k,680,Active,Spouse
CUST01716,48,Female,Birmingham,L92 6QW,>£60k,697,Active,Spouse
CUST01717,42,Female,Edinburgh,EH61 5SM,£25–40k,647,Active,Spouse
CUST01718,27,Male,Belfast,SW27 4GO,£40–60k,705,Active,Spouse
CUST01719,48,Female,Leeds,BS28 5NM,£15–25k,656,Active,Spouse
CUST01720,36,Female,Belfast,B48 5RC,<£15k,713,Active,Spouse
CUST01721,31,Male,Birmingham,M38 8QL,£25–40k,763,Active,Spouse
CUST01722,53,Male,Leeds,BT6 8QT,£40–60k,656,Active,Spouse
CUST01723,52,Male,Liverpool,BS58 8NN,£25–40k,647,Active,Spouse
CUST01724,57,Male,Liverpool,EH41 5MA,>£60k,649,Active,Spouse
CUST01725,43,Female,Birmingham,EH30 5UC,<£15k,708,Active,Spouse
CUST01726,67,Female,Liverpool,M38 9QR,£25–40k,653,Active,Spouse
CUST01727,32,Male,Manchester,G30 2DC,£40–60k,612,Active,Spouse
CUST01728,73,Male,Liverpool,SW70 4KG,£15–25k,702,Active,Spouse
CUST01729,61,Female,Liverpool,G39 5GW,£25–40k,665,Active,Spouse
CUST01730,37,Female,Belfast,B97 9IA,<£15k,697,Active,Spouse
CUST01731,44,Male,Glasgow,G45 7MS,>£60k,740,Active,Spouse
CUST01732,45,Female,London,EH84 9YE,£15–25k,677,Active,Spouse
CUST01733,73,Female,Bristol,LS30 4PH,<£15k,646,Active,Spouse
CUST01734,33,Male,Cardiff,BT71 8XO,<£15k,647,Active,Spouse
CUST01735,55,Male,Liverpool,M41 4NY,<£15k,726,Active,Spouse
CUST01736,42,Male,Bristol,LS57 8RA,£25–40k,644,Active,Spouse
CUST01737,47,Male,Liverpool,B74 3JX,£15–25k,752,Active,Spouse
CUST01738,68,Male,London,EH85 6KH,>£60k,663,Active,Spouse
CUST01739,42,Female,Bristol,BS88 7YY,<£15k,726,Active,Spouse
CUST01740,39,Male,Cardiff,G42 1SZ,>£60k,620,Active,Spouse
CUST01741,42,Female,London,B20 6SU,£40–60k,627,Active,Spouse
CUST01742,59,Female,Belfast,BT74 7MG,£25–40k,681,Active,Spouse
CUST01743,44,Female,Bristol,M69 7GP,£25–40k,655,Active,Spouse
CUST01744,44,Male,Manchester,L73 8UJ,<£15k,776,Active,Spouse
CUST01745,61,Female,Manchester,B14 9FB,£15–25k,635,Active,Spouse
CUST01746,18,Male,Belfast,EH4 3GC,£15–25k,691,Active,Spouse
CUST01747,40,Male,Bristol,G27 4JV,<£15k,678,Active,Spouse
CUST01748,36,Male,Cardiff,M59 1LQ,<£15k,634,Active,Spouse
CUST01749,79,Female,London,B42 7MF,£15–25k,812,Active,Spouse
CUST01750,39,Male,Manchester,B69 7PX,£25–40k,707,Active,Spouse
CUST01751,59,Male,Manchester,BS27 3GJ,£40–60k,707,Active,Spouse
CUST01752,37,Male,Bristol,EH21 5SG,£25–40k,621,Active,Spouse
CUST01753,45,Female,Cardiff,EH36 4AE,£25–40k,628,Active,Spouse
CUST01754,62,Female,Edinburgh,M52 4QK,£25–40k,698,Active,Spouse
CUST01755,52,Female,Belfast,EH59 8SB,£15–25k,680,Active,Spouse
CUST01756,57,Male,Manchester,G83 8LW,>£60k,662,Active,Spouse
CUST01757,49,Male,Glasgow,BS79 3NH,£25–40k,678,Active,Spouse
CUST01758,41,Female,Birmingham,BT94 7OM,<£15k,758,Active,Spouse
CUST01759,33,Male,Birmingham,BT13 7WB,£25–40k,721,Active,Spouse
CUST01760,64,Male,Leeds,B36 9JV,<£15k,755,Active,Spouse
CUST01761,35,Female,Manchester,LS64 7YR,£40–60k,729,Active,Spouse
CUST01762,19,Male,Manchester,L10 2QY,<£15k,760,Active,Spouse
CUST01763,84,Male,Liverpool,BS58 3IG,£25–40k,718,Active,Spouse
CUST01764,65,Female,Cardiff,SW60 1CU,<£15k,619,Active,Spouse
CUST01765,29,Female,Edinburgh,BS44 7GM,£40–60k,680,Active,Spouse
CUST01766,42,Female,London,SW33 2WE,<£15k,718,Active,Spouse
CUST01767,35,Female,Liverpool,EH63 8CC,£25–40k,708,Active,Spouse
CUST01768,59,Male,Cardiff,LS92 8EP,<£15k,729,Active,Spouse
CUST01769,39,Male,Glasgow,B22 1TD,£25–40k,744,Active,Spouse
CUST01770,38,Male,Birmingham,G16 9XM,<£15k,705,Active,Spouse
CUST01771,58,Female,Birmingham,M86 1VI,£25–40k,688,Active,Spouse
CUST01772,26,Female,Birmingham,EH46 3GW,£40–60k,703,Active,Spouse
CUST01773,58,Male,London,CF28 8WB,£15–25k,761,Active,Spouse
CUST01774,29,Male,Cardiff,M50 5OB,£40–60k,741,Active,Spouse
CUST01775,41,Female,Belfast,SW7 7YG,£40–60k,788,Active,Spouse
CUST01776,27,Male,Leeds,L31 4CA,£15–25k,740,Active,Spouse
CUST01777,39,Male,Bristol,SW2 6GV,£25–40k,664,Active,Spouse
CUST01778,59,Male,Manchester,LS13 3XF,>£60k,767,Active,Spouse
CUST01779,18,Female,London,BS66 2KK,£15–25k,758,Active,Spouse
CUST01780,43,Female,Cardiff,LS80 4RM,£25–40k,701,Active,Spouse
CUST01781,26,Female,Bristol,M30 4DL,£40–60k,736,Active,Spouse
CUST01782,79,Male,Liverpool,B2 7UK,>£60k,668,Active,Spouse
CUST01783,63,Female,London,BS28 8HC,£25–40k,699,Active,Spouse
CUST01784,37,Female,Glasgow,BT48 1CG,£15–25k,615,Active,Spouse
CUST01785,65,Male,Bristol,G99 8DW,£25–40k,706,Active,Spouse
CUST01786,38,Female,Cardiff,BT22 5DT,<£15k,682,Active,Spouse
CUST01787,55,Male,Liverpool,BS87 3KF,>£60k,673,Active,Spouse
CUST01788,31,Female,Liverpool,EH9 6AT,<£15k,693,Active,Spouse
CUST01789,42,Female,Belfast,EH49 9UX,£40–60k,690,Active,Spouse
CUST01790,38,Male,Leeds,CF76 1HA,£15–25k,776,Active,Spouse
CUST01791,86,Female,Belfast,M40 4XN,£15–25k,637,Active,Spouse
CUST01792,18,Male,Leeds,BT11 1EL,£25–40k,685,Active,Spouse
CUST01793,18,Female,Edinburgh,G26 3MG,£40–60k,610,Active,Spouse
CUST01794,37,Female,London,LS93 8XK,£25–40k,740,Active,Spouse
CUST01795,41,Male,Birmingham,G41 1QZ,<£15k,561,Active,Spouse
CUST01796,41,Female,Bristol,G97 1HX,£40–60k,688,Active,Spouse
CUST01797,42,Female,Liverpool,L32 4RB,>£60k,765,Active,Spouse
CUST01798,58,Male,Leeds,LS78 7QK,<£15k,704,Active,Spouse
CUST01799,75,Female,Birmingham,EH81 1CP,>£60k,613,Active,Spouse
CUST01800,37,Female,Manchester,LS7 3GE,£25–40k,692,Active,Spouse
CUST01801,44,Female,Manchester,B76 9ZG,£40–60k,614,Active,Spouse
CUST01802,18,Female,Leeds,CF11 7XO,£40–60k,699,Active,Spouse
CUST01803,21,Female,Glasgow,B93 4HN,£15–25k,660,Active,Spouse
CUST01804,46,Male,Birmingham,BT32 5JS,£25–40k,622,Active,Spouse
CUST01805,49,Male,Edinburgh,LS35 8CL,<£15k,651,Active,Spouse
CUST01806,39,Female,Bristol,BS22 8ON,£25–40k,730,Active,Spouse
CUST01807,43,Female,Cardiff,BT95 7YE,<£15k,718,Active,Spouse
CUST01808,51,Female,Edinburgh,SW98 7NC,£15–25k,694,Active,Spouse
CUST01809,50,Female,Glasgow,BT69 3RX,£15–25k,659,Active,Spouse
CUST01810,52,Male,Birmingham,G49 8JO,£15–25k,686,Active,Spouse
CUST01811,64,Male,Glasgow,BS72 8CK,>£60k,708,Active,Spouse
CUST01812,36,Female,Birmingham,EH26 3GA,£15–25k,730,Active,Spouse
CUST01813,65,Female,London,CF94 6PM,<£15k,672,Active,Spouse
CUST01814,35,Male,Bristol,BS96 6MP,£15–25k,542,Active,Spouse
CUST01815,47,Male,Glasgow,BT10 7BD,<£15k,680,Active,Spouse
CUST01816,52,Male,Bristol,BT21 4YN,£15–25k,731,Active,Spouse
